LANDLORD_RANK,OWNER,ADDRESS,BUILDING_NAME,ZIP,APT_UNITS,APT_YR_BUILT,APT_STORIES,TOTAL_COMPLAINTS,COMPLAINTS_90D,OPEN_UNRESOLVED,FIRST_COMPLAINT,LAST_COMPLAINT,WORST_90D_WINDOW,FLAGS,KNOWN_CASE,LAND_VALUE,IMPROVEMENT_VALUE,TOTAL_ASSESSED_VALUE,LAST_SALE_DATE,LAST_SALE_PRICE,PREVIOUS_OWNER,SALE_HISTORY,PIN
1,UNKNOWN / NOT IN SALE RECORDS,316 B 26TH AVE S,,,,,,3,3,0,2024-08-26,2024-08-28,2024-08-26 to 2024-11-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2345 BOYLSTON AVE E,BOYLSTON AVE EAST CONDOMINIUM,98102,,,,3,3,0,2024-08-27,2024-09-04,2024-08-27 to 2024-11-25,,,357200,50800,408000,,,,,1029500000
1,UNKNOWN / NOT IN SALE RECORDS,9651 BEACON AVE S,,98118,,,,3,3,0,2024-08-28,2024-11-01,2024-08-28 to 2024-11-26,,,1041000,543000,1584000,,,,,323049003
1,UNKNOWN / NOT IN SALE RECORDS,2216 A NW 63RD ST,,,,,,3,3,0,2024-07-03,2024-09-10,2024-07-03 to 2024-10-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2761 38TH AVE SW,,98126,,,,3,3,0,2024-09-04,2024-11-22,2024-09-04 to 2024-12-03,,,566000,538000,1104000,,,,,838000100
1,UNKNOWN / NOT IN SALE RECORDS,1800 5TH AVE N,,,,,,3,3,0,2024-10-01,2024-10-01,2024-10-01 to 2024-12-30,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5255 UNIVERSITY WAY NE,,,,,,3,3,0,2024-09-27,2024-11-14,2024-09-27 to 2024-12-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2011 1ST AVE N,BAPTIST CHURCH,98109,,1925,3,3,3,0,2024-10-10,2024-12-05,2024-10-10 to 2025-01-08,,,2430000,2563400,4993400,,,,,1794500975
1,UNKNOWN / NOT IN SALE RECORDS,911 N 95TH ST,LINDEN AVENUE TOWNHOMES,98103,,,,3,3,0,2024-10-29,2024-10-29,2024-10-29 to 2025-01-27,,,258500,363500,622000,,,,,4339600000
1,UNKNOWN / NOT IN SALE RECORDS,3537 MERIDIAN AVE N,3537 MERIDIAN AVENUE NORTH,98103,,,,3,3,0,2024-11-05,2024-11-06,2024-11-05 to 2025-02-03,,,175700,756300,932000,,,,,8637290000
1,UNKNOWN / NOT IN SALE RECORDS,4753 S BOND ST,,,,,,3,3,0,2024-12-05,2025-01-28,2024-12-05 to 2025-03-05,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4123 CHILBERG AVE SW,,,,,,3,3,0,2024-12-29,2025-01-12,2024-12-29 to 2025-03-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6810 VISTA AVE S,,98108,,,,3,3,0,2025-01-10,2025-01-13,2025-01-10 to 2025-04-10,,,390000,288000,678000,,,,,613400100
1,UNKNOWN / NOT IN SALE RECORDS,1050 NE 45TH ST,,,,,,3,3,0,2025-01-09,2025-01-30,2025-01-09 to 2025-04-09,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3368 M L KING JR WAY S,,,,,,3,3,0,2025-01-23,2025-02-05,2025-01-23 to 2025-04-23,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1511 NE 96TH ST,,,,,,3,3,0,2025-02-05,2025-02-21,2025-02-05 to 2025-05-06,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1715 NW 56TH ST,,,,,,3,3,0,2025-02-03,2025-04-29,2025-02-03 to 2025-05-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2600 SW ANDOVER ST,,,,,,3,3,0,2025-02-12,2025-03-27,2025-02-12 to 2025-05-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4307 35TH AVE W,LAWTON CONDOMINIUM,98199,,,,3,3,0,2025-02-24,2025-04-03,2025-02-24 to 2025-05-25,,,306500,200,306700,,,,,4234200000
1,UNKNOWN / NOT IN SALE RECORDS,4400 WALLINGFORD AVE N,,,,,,3,3,0,2025-03-18,2025-04-22,2025-03-18 to 2025-06-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,251 6TH AVE S,,,,,,3,3,0,2025-03-24,2025-05-08,2025-03-24 to 2025-06-22,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,506 12TH AVE,,,,,,3,3,0,2025-03-31,2025-05-08,2025-03-31 to 2025-06-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3824 MARTIN LUTHER KING JR WAY S,,,,,,3,3,0,2025-03-28,2025-06-03,2025-03-28 to 2025-06-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2126 B NE 137TH ST,,,,,,3,3,0,2025-04-10,2025-05-22,2025-04-10 to 2025-07-09,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4016 NE 38TH ST,,98105,,,,3,3,0,2025-04-25,2025-07-21,2025-04-25 to 2025-07-24,,,976000,913000,1889000,,,,,723000270
1,UNKNOWN / NOT IN SALE RECORDS,10000 CALIFORNIA AVE SW,,98146,,,,3,3,0,2025-04-25,2025-06-17,2025-04-25 to 2025-07-24,,,655000,19000,674000,,,,,254000225
1,UNKNOWN / NOT IN SALE RECORDS,812 B NW 49TH ST,,,,,,3,3,0,2025-04-26,2025-07-09,2025-04-26 to 2025-07-25,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,10432 LAKE CITY WAY NE,,,,,,3,3,0,2025-04-29,2025-05-14,2025-04-29 to 2025-07-28,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,10202 44TH AVE SW,,98146,,,,3,3,0,2025-06-05,2025-06-05,2025-06-05 to 2025-09-03,,,402000,,402000,,,,,223039338
1,UNKNOWN / NOT IN SALE RECORDS,7946 35TH AVE SW,PRIMO COVE,98126,,,,3,3,0,2025-06-22,2025-09-10,2025-06-22 to 2025-09-20,,,137300,275700,413000,,,,,6895200000
1,UNKNOWN / NOT IN SALE RECORDS,1706 12TH AVE,,,,,,3,3,0,2025-06-20,2025-08-22,2025-06-20 to 2025-09-18,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,8515 12TH AVE NW,,,,,,3,3,0,2025-06-25,2025-06-25,2025-06-25 to 2025-09-23,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,14033 DENSMORE AVE N,,,,,,3,3,0,2025-07-07,2025-08-27,2025-07-07 to 2025-10-05,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3406 37TH AVE W,,98199,,,,3,3,0,2025-07-16,2025-08-01,2025-07-16 to 2025-10-14,,,1010000,411000,1421000,,,,,871000394
1,UNKNOWN / NOT IN SALE RECORDS,9323 MARCUS AVE S,,,,,,3,3,0,2025-07-18,2025-07-18,2025-07-18 to 2025-10-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3934 S ANGELINE ST,,,,,,3,3,0,2025-07-21,2025-08-19,2025-07-21 to 2025-10-19,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2501 NW MARKET ST,,,,,,3,3,0,2025-07-10,2025-08-12,2025-07-10 to 2025-10-08,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,910 19TH AVE,,98122,,,,3,3,0,2025-07-24,2025-10-21,2025-07-24 to 2025-10-22,,,644000,210000,854000,,,,,7228502450
1,UNKNOWN / NOT IN SALE RECORDS,4214 NE 82ND ST,,98115,,,,3,3,0,2025-07-24,2025-10-16,2025-07-24 to 2025-10-22,,,732000,196000,928000,,,,,443000050
1,UNKNOWN / NOT IN SALE RECORDS,4294 LITTLE CANOE CHANNEL NE,,,,,,3,3,0,2025-09-16,2025-09-18,2025-09-16 to 2025-12-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2102 N 105TH ST,,,,,,3,3,0,2025-10-31,2025-11-05,2025-10-31 to 2026-01-29,NO_PARCEL_RECORD,,,,,,,,,
2,SEATTLE CITY OF,4126 12TH AVE NE,Accolade Student Housing (main),98105,226,2021,21,38,14,0,2013-06-13,2025-10-20,2025-09-13 to 2025-12-12,,,2448000,123952000,126400000,11/03/2020,0,GEDR LAKEVIEW LLC,11/03/2020:SEATTLE CITY OF($0) | 10/01/2020:GEDR LAKEVIEW LLC($3911500) | 05/29/1998:SABAH SHARIFAH($0) | 05/29/1998:SABAH SHARIFAH+BAHARAIN($317000) | 01/03/2025:4126 12TH AVE NE OWNER LLC($124400000),1142001610
2,SEATTLE CITY OF,2010 S JACKSON ST,ERNESTINE ANDERSON PLACE - LOW INCOME HOUSING,98144,61,2013,6,28,4,0,2004-09-10,2025-01-09,2024-10-21 to 2025-01-19,,,1956600,14519400,16476000,08/17/2011,0,2010 JACKSON STREET LLLP,08/17/2011:SEATTLE CITY OF($0) | 08/05/2011:2010 JACKSON STREET LLLP($0) | 05/02/2011:2010 JACKSON STREET LLLP($0),3319501010
2,SEATTLE CITY OF,3616 34TH AVE S,RAINIER COURT IV WEST,98144,81,2018,4,26,5,0,2017-03-30,2025-10-15,2025-08-18 to 2025-11-16,,,3643600,16302200,19945800,04/06/2016,0,SEATTLE CITY OF,04/06/2016:SEATTLE CITY OF($0) | 04/06/2016:SEATTLE CITY OF($0) | 03/27/2002:SOUTH EAST EFFECTIVE DEVELOPMENT($550000) | 03/08/1996:EMPIRE WELDING & FABRICATING L L C($135000),9835200170
2,SEATTLE CITY OF,14352 LAKE CITY WAY NE,WALGREENS,98125,,1997,1,24,8,0,2008-05-22,2025-06-09,2024-03-12 to 2024-06-10,SUSPICIOUS_IMPR_VALUE_1000,,6607200,1000,6608200,10/31/2014,11105,LAKE CITY WG LIMITED PARTNERSHIP,10/31/2014:SEATTLE CITY OF($11105) | 10/06/1997:LAKE CITY WG LIMITED PARTNERSHIP($0) | 09/11/1998:DVM INVESTMENTS L L C($4225000) | 05/31/1996:VILLAGE/LAKE CITY WAY PARTNERS($2000000),7663700240
2,SEATTLE CITY OF,12743 30TH AVE NE,FOUR PLEX,98125,4,1954,1,23,3,0,2006-04-05,2024-06-21,2009-05-11 to 2009-08-09,,,1620000,18000,1638000,12/04/2019,0,LAKESIDE DEVELOPMENT LLC,12/04/2019:SEATTLE CITY OF($0) | 11/27/2000:LAKESIDE DEVELOPMENT LLC($740000) | 11/18/1999:ROMNEY CHRISTOPHER D+CYNTHIA($299400) | 07/14/2005:CASPIAN LLC($1000000),3834500025
2,SEATTLE CITY OF,315 1ST AVE N,Astro (Imps on -1185),98109,,,,20,5,0,2016-09-21,2025-01-30,2024-12-11 to 2025-03-11,,,7788000,,7788000,12/03/2014,0,ANDREWS NICKOLAOS D+RODOPI TTE,12/03/2014:SEATTLE CITY OF($0) | 07/23/1992:ANDREWS NICKOLAOS D+RODOPI TTE($0) | 05/03/2013:SRMQA LLC($0) | 03/29/2012:SRMTHOMAS LLC($4000000) | 02/24/1995:ANDREWS RODOPI+NICKOLAOS D($0),1989201195
2,SEATTLE CITY OF,1753 NW 56TH ST,Nyer-Urness-House,98107,80,2012,7,20,3,0,2006-09-15,2025-04-09,2009-03-02 to 2009-05-31,,,3780000,16533000,20313000,11/03/2011,0,OLYMPIC COMMONS L.L.C,11/03/2011:SEATTLE CITY OF($0) | 10/14/1998:OLYMPIC COMMONS L.L.C($425000) | 03/21/1994:WOODS JAMES E+SUSAN L($325000) | 02/28/2008:COMPASS CENTER BALLARD LLC($1900000) | 01/18/2005:LOW INCOME HOUSING INSTITUTE($1000000),2767700740
2,SEATTLE CITY OF,330 3RD AVE W,AVA QUEEN ANNE,98119,204,2011,9,18,3,0,2015-04-28,2025-06-25,2025-05-15 to 2025-08-13,,,15840000,54515000,70355000,08/23/2011,0,GRE THIRD AVENUE WEST+EIRTEP II LLC,08/23/2011:SEATTLE CITY OF($0) | 03/02/2007:GRE THIRD AVENUE WEST+EIRTEP II LLC($5887422) | 01/20/2000:US WEST COMMUNICATIONS($750) | 01/14/2010:AVALON QUEEN ANNE LLC($11750000),1989200620
2,SEATTLE CITY OF,4727 42ND AVE SW,Mural Apartments,98116,136,2008,7,18,3,0,2015-08-14,2025-10-29,2020-09-21 to 2020-12-20,,,3819400,2126700,5946100,10/30/2007,0,MURAL EVERGREEN SPE LLC +VIRTU JV-I MURAL SPE LLC,10/30/2007:SEATTLE CITY OF($0) | 09/12/2025:MURAL EVERGREEN SPE LLC +VIRTU JV-I MURAL SPE LLC($46030000) | 08/28/2008:HARBOR WEST SEATTLE FOUR LLC($0) | 06/06/2013:4724 CALIFORNIA AVE DEVELOPMENT CO LLC($45806) | 05/11/2006:HARBOR PROPERTIES INC($0),7579200155
2,SEATTLE CITY OF,3325 BURKE AVE N,AMLI WALLINGFORD APARTMENT - SOUTH (Econ unit w/ -,98103,88,2016,5,16,10,0,2018-02-28,2025-10-28,2023-11-27 to 2024-02-25,,,6658700,21167900,27826600,06/25/2014,0,PPF AMLI 3400 WALLINGFORD AVENUE NORTH LLC,06/25/2014:SEATTLE CITY OF($0) | 02/07/2014:PPF AMLI 3400 WALLINGFORD AVENUE NORTH LLC($17100000),4083307105
2,SEATTLE CITY OF,427 9TH AVE N,427 9th Ave N,98109,,1929,1,16,6,0,2012-02-24,2024-09-09,2024-02-06 to 2024-05-06,SUSPICIOUS_IMPR_VALUE_1000,,13452000,1000,13453000,12/21/2016,0,WC SEATTLE II L L C,12/21/2016:SEATTLE CITY OF($0) | 12/20/2013:WC SEATTLE II L L C($5850000) | 11/18/1985:BAYLESS GEORGE A JR($0) | 09/29/2004:BAYLESS GEORGE A JR -TTEE($0) | 09/21/2017:MGCW LLC($772650),1988201555
2,SEATTLE CITY OF,2209 1ST AVE,HOTEL SCARGO,98121,,1910,3,16,5,0,2012-10-31,2025-08-06,2025-05-20 to 2025-08-18,,,3247400,1011900,4259300,09/07/2010,58500,PLYMOUTH HOUSING GROUP,09/07/2010:SEATTLE CITY OF($58500) | 03/04/1988:PLYMOUTH HOUSING GROUP($450000),1977200610
2,SEATTLE CITY OF,3400 WALLINGFORD AVE N,AMLI WALLINGFORD APARTMENT - NORTH (Econ Unit w/ -,98103,143,2016,5,16,3,0,2005-09-02,2025-10-16,2014-06-25 to 2014-09-23,,,13317400,35019400,48336800,07/29/2014,0,PPF AMLI 3400 WALLINGFORD AVENUE NORTH LLC,07/29/2014:SEATTLE CITY OF($0) | 02/07/2014:PPF AMLI 3400 WALLINGFORD AVENUE NORTH LLC($17100000),4083306670
2,SEATTLE CITY OF,7184 SYLVAN WAY SW,SFR/BUSINESS USE,98106,,1922,1,14,3,0,2005-02-28,2016-01-26,2005-02-28 to 2005-05-29,SUSPICIOUS_IMPR_VALUE_1000,,568200,1000,569200,10/23/2006,0,SPAULDING RAYMOND D,10/23/2006:SEATTLE CITY OF($0) | 03/16/1987:SPAULDING RAYMOND D($0),7985400440
2,SEATTLE CITY OF,400 FAIRVIEW AVE N,400 FAIRVIEW OFFICE BUILDING,98109,,2015,14,12,4,0,2013-10-24,2025-06-11,2025-05-16 to 2025-08-14,,,40233400,101534600,141768000,12/13/2013,0,T-C/SK FAIRVIEW OWNER LLC,12/13/2013:SEATTLE CITY OF($0) | 12/09/2015:T-C/SK FAIRVIEW OWNER LLC($234764000) | 11/05/2013:400 FAIRVIEW LLC($0) | 07/10/2018:400 FAIRVIEW AVE LLC($338425250) | 03/05/2009:SEATTLE CITY OF($0),2467400120
2,SEATTLE CITY OF,12729 30TH AVE NE,FOUR PLEX,98125,4,1954,1,11,3,0,2011-01-31,2019-01-08,2018-11-27 to 2019-02-25,,,1620000,18000,1638000,12/04/2019,0,LAKESIDE DEVELOPMENT LLC,12/04/2019:SEATTLE CITY OF($0) | 11/27/2000:LAKESIDE DEVELOPMENT LLC($740000) | 11/18/1999:ROMNEY CHRISTOPHER D+CYNTHIA L($299400) | 07/14/2005:CASPIAN LLC($1000000),3834500020
2,SEATTLE CITY OF,1145 NW MARKET ST,FIRESTONE MASTER CARE SERVICE,98107,,1973,1,10,4,0,2018-03-22,2025-11-07,2025-02-07 to 2025-05-08,SUSPICIOUS_IMPR_VALUE_1000,,7872000,1000,7873000,10/21/2021,0,1145 NW MARKET LLC,10/21/2021:SEATTLE CITY OF($0) | 05/29/2020:1145 NW MARKET LLC($7000000) | 04/21/2019:MORSE NEILSEN LLC($0) | 04/21/2016:MORSE NEILSEN LLC($0) | 04/21/2016:MORSE NEILSEN LLC($0),2768300125
2,SEATTLE CITY OF,4029 RAINIER AVE S,4029 Rainier,98118,26,2021,4,10,3,0,2007-06-05,2023-04-07,2020-01-08 to 2020-04-07,,,577900,4025100,4603000,09/23/2020,0,ALDER INVESTMENTS LLC,09/23/2020:SEATTLE CITY OF($0) | 06/27/2006:ALDER INVESTMENTS LLC($0) | 06/22/2006:LEE TIMOTHY F+KIU J($411500) | 06/01/1999:WILSON RONALD H+WILSON BARBARA J($183000) | 04/26/1996:BUI DEAN DUC+LOAN MAI-THI PHAM($55000),1604602235
2,SEATTLE CITY OF,6300 9TH AVE NE,Corner 63,98115,139,2022,7,9,4,0,2019-05-21,2023-11-27,2023-03-27 to 2023-06-25,,,,32399000,32399000,09/17/2018,0,SANDLER JOAN GAIL+SHAW RITA,09/17/2018:SEATTLE CITY OF($0) | 08/24/2016:SANDLER JOAN GAIL+SHAW RITA($0) | 08/24/2016:SANDLER-SHAW REVOCABLE TRUST($0) | 07/15/2021:CORNER 63 VENTURE LLC($12160000) | 06/10/2004:SHAW RITA($310000),9221400445
2,SEATTLE CITY OF,100 DENNY WAY,ALEXAN 100,98109,164,2018,7,9,3,0,2017-08-30,2025-04-06,2017-08-30 to 2017-11-28,,,15517700,44738300,60256000,12/27/2016,0,MAGNUSON GERALD F,12/27/2016:SEATTLE CITY OF($0) | 12/10/1997:MAGNUSON GERALD F($0) | 11/16/1993:MAGNUSON CARRIE LYN($0) | 11/04/2010:DENNY PROPERTY LLC($0) | 08/28/2007:MAGNUSON REAL ESTATE LLC($0),1989201430
2,SEATTLE CITY OF,2925 E MADISON ST,The Arbory,98112,82,2025,4,8,5,0,2005-03-21,2025-01-15,2005-03-21 to 2005-06-19,,,12830300,16405284,29235584,07/25/2022,0,LEAP ASSOCIATES,07/25/2022:SEATTLE CITY OF($0) | 06/01/1988:LEAP ASSOCIATES($0) | 05/30/2023:MADISON PARK PLACE LLC($10850000) | 02/28/2023:LOSH JOHN BRIAN+BETSY Q($0),5016000007
2,SEATTLE CITY OF,8815 SEWARD PARK AVE S,RAINIER BEACH HIGH SCHOOL,98118,,1960,2,8,4,0,2009-05-26,2025-09-03,2025-06-09 to 2025-09-07,,,12257700,52316900,64574600,09/22/1993,0,,09/22/1993:SEATTLE CITY OF($0),3524049149
2,SEATTLE CITY OF,400 QUEEN ANNE AVE N,Artix Apartments,98109,143,2022,7,8,3,0,2009-07-21,2025-02-23,2025-02-19 to 2025-05-20,,,11682000,45057000,56739000,09/08/2020,0,400 QUEEN ANNE LP,09/08/2020:SEATTLE CITY OF($0) | 07/16/2020:400 QUEEN ANNE LP($10000000) | 06/30/1999:CORPORATE COUNCIL FOR THE ARTS($0) | 03/10/2020:ARTSFUND($20000) | 03/10/2020:ARTSFUND($20000),1988200090
2,SEATTLE CITY OF,215 QUEEN ANNE AVE N,Verra Apts-formerly Hovi Court,98109,51,2022,6,7,4,0,2019-09-11,2025-06-24,2020-02-11 to 2020-05-11,,,3300000,10813000,14113000,12/16/2019,0,215 QUEEN ANNE AVE N LLC,12/16/2019:SEATTLE CITY OF($0) | 06/24/2021:215 QUEEN ANNE AVE N LLC($0) | 06/19/1986:PEDERSEN LEON C($150000) | 02/10/2014:NELSON MICHAEL R+LAURA J($1000000),1989201005
2,SEATTLE CITY OF,2123 18TH AVE S,,98144,,,,7,3,0,2003-12-18,2017-07-06,2006-07-13 to 2006-10-11,,,459000,486000,945000,04/04/2025,5430115,STORYBUILT SUMIE LLC,04/04/2025:SEATTLE CITY OF($5430115) | 01/25/2023:STORYBUILT SUMIE LLC($4600000),1498301500
2,SEATTLE CITY OF,5031 11TH AVE NE,Duplex,98105,,,,7,3,0,2005-03-21,2021-08-18,2005-03-21 to 2005-06-19,SUSPICIOUS_IMPR_VALUE_1000,,1197000,1000,1198000,11/01/2021,0,WEBER BERNHARD W+SUSAN M,11/01/2021:SEATTLE CITY OF($0) | 09/29/2014:WEBER BERNHARD W+SUSAN M($0) | 09/24/2010:PACIFIC COAST UNIVERSITY DISTRICT LLC($0) | 09/21/2020:PACIFIC COAST UNIVERSITY DISTRICT LLC($0) | 07/02/2003:WEBER BERNHARD+SUSAN M($250000),6746701715
2,SEATTLE CITY OF,7041 DELRIDGE WAY SW,MYRTLE STREET TOWNHOMES,98106,,,,5,4,0,2005-03-21,2007-01-02,2005-03-21 to 2005-06-19,,,259000,418000,677000,12/21/2005,0,LANDERHOLM E A+S L+JOHNSON A,12/21/2005:SEATTLE CITY OF($0) | 11/28/1988:LANDERHOLM E A+S L+JOHNSON A($49950) | 11/11/2004:SALTAIRE HOMES LLC($599900) | 11/06/2013:LOPES RICHARD W+LINDA GAIL($0) | 10/27/2016:MA LI($0),3438502440
2,SEATTLE CITY OF,9510 STONE AVE N,EHS ELECTRICIAN CO,98103,,1965,1,4,4,0,2016-06-03,2016-08-15,2016-06-03 to 2016-09-01,SUSPICIOUS_IMPR_VALUE_1000,,1886800,1000,1887800,09/12/2025,0,WHETZEL RICK L,09/12/2025:SEATTLE CITY OF($0) | 07/24/1994:WHETZEL RICK L($0) | 06/12/2022:9510 STONE AVENUE LLC($3200000) | 01/25/2010:STONE NORTH LLC($875000) | 01/14/2016:ORIENTAL DEVELOPMENT LLC($2360000),4310701290
2,SEATTLE CITY OF,4747 12TH AVE NE,HELIX APARTMENTS,98105,77,2006,6,4,3,0,2005-04-14,2016-12-13,2016-11-01 to 2017-01-30,,,3420000,12688000,16108000,12/22/2006,0,HELIX ELLIPSE APARTMENTS LLC,12/22/2006:SEATTLE CITY OF($0) | 08/10/2017:HELIX ELLIPSE APARTMENTS LLC($27701878) | 08/06/2003:UNIVERSITY DEVELOPMENT ASSOCIATES LLC($0) | 04/23/2003:PALERMO L L C($0) | 03/16/2007:GRANITE HELIX LLC($20659669),6746700995
2,SEATTLE CITY OF,2020 NW MARKET ST,WASHINGTON FEDERAL SAVINGS & LOAN ASSOCIATION,98107,,2012,2,4,3,0,2025-01-16,2025-06-09,2025-05-05 to 2025-08-03,,,2145100,296400,2441500,03/28/2011,0,,03/28/2011:SEATTLE CITY OF($0),2767700955
2,SEATTLE CITY OF,1500 FAIRVIEW AVE E,WASH STATE EMPLOYEE CREDIT UNION,98102,,1993,3,3,3,0,2022-07-06,2022-08-13,2022-07-06 to 2022-10-04,,,5790600,2652500,8443100,12/13/2016,0,WASHINGTON STATE EMPLOYEES CRE,12/13/2016:SEATTLE CITY OF($0) | 11/06/1992:WASHINGTON STATE EMPLOYEES CRE($1250000),2107700260
3,LOWELL EMERSON ASSOCIATES LLC,1102 8TH AVE,LOWELL APT'S,98101,158,1928,11,118,15,0,2003-12-19,2025-10-13,2022-12-09 to 2023-03-09,KNOWN_CASE | LLC_OWNED,LOWELL EMERSON Lowell Bldg - Ray Russo/Joanne Somerville/MMC LLC,5520000,19810000,25330000,12/31/1997,7460400,,12/31/1997:LOWELL EMERSON ASSOCIATES LLC($7460400),1979200186
3,LOWELL EMERSON ASSOCIATES LLC,1110 8TH AVE,EMERSON APT'S,98101,37,1928,10,72,10,0,2008-06-06,2025-10-28,2024-05-28 to 2024-08-26,KNOWN_CASE | LLC_OWNED,LOWELL EMERSON Emerson Bldg - Ray Russo/Joanne Somerville/MMC LLC,2760000,3775000,6535000,12/31/1997,7460400,,12/31/1997:LOWELL EMERSON ASSOCIATES LLC($7460400),1979200185
4,GRE 4TH AVENUE SOUTH LLC,308 4TH AVE S,ADDISON ON FOURTH (low income),98104,254,1910,9,160,20,0,2004-09-03,2025-09-29,2019-11-09 to 2020-02-07,KNOWN_CASE | EXTREME_VOLUME | LLC_OWNED,THE ADDISON ON FOURTH - Subsidized Low Income,8030500,9582300,17612800,08/15/2014,98280,GRE DOWNTOWNER LLC,08/15/2014:GRE 4TH AVENUE SOUTH LLC($98280) | 08/15/2014:GRE DOWNTOWNER LLC($98280) | 06/06/2012:GRE DOWNTOWNER LLC($12517655) | 04/18/2023:CENTRAL PUGET SOUND REGIONAL TRASNSIT AUTHORITY($0) | 02/23/2023:KING COUNTY A HOME RULE CHARTER COUNTY AND POLITIC($0),5247801370
4,GRE 4TH AVENUE SOUTH LLC,400 S JACKSON ST,ICON APARTMENTS,98104,120,2015,7,28,4,0,2015-09-03,2025-01-27,2021-08-16 to 2021-11-14,LLC_OWNED,,,30053400,30053400,08/15/2014,98280,GRE DOWNTOWNER LLC,08/15/2014:GRE 4TH AVENUE SOUTH LLC($98280) | 08/15/2014:GRE DOWNTOWNER LLC($98280) | 06/06/2012:GRE 4TH AVENUE SOUTH LLC($1809846) | 04/18/2023:CENTRAL PUGET SOUND REGIONAL TRASNSIT AUTHORITY($0) | 02/23/2023:KING COUNTY A HOME RULE CHARTER COUNTY AND POLITIC($0),5247801380
5,RAINIER COURT ASSOCIATES 2002-1 L L C,3621 33RD AVE S,Rainier Court - imp on 787940-0030,98144,,,,160,19,0,2006-11-28,2025-11-04,2021-08-19 to 2021-11-17,,,276400,,276400,06/11/2003,0,RAINIER COURT ASSOCIATES 2002-1,06/11/2003:RAINIER COURT ASSOCIATES 2002-1 L L C($0) | 06/11/2003:RAINIER COURT ASSOCIATES 2002-1($0) | 03/28/2003:SOUTH EAST EFFECTIVE DEVELOPMENT($2300000),9835200005
6,WA SENECA HOLDINGS L L C,800 SENECA ST,CIELO APTS,98101,337,2014,32,128,36,0,2013-02-20,2025-11-07,2025-06-22 to 2025-09-20,EXTREME_VOLUME,,4140000,120650600,124790600,12/20/2010,0,ALFARETTA L L C,12/20/2010:WA SENECA HOLDINGS L L C($0) | 11/21/2005:ALFARETTA L L C($3895000) | 11/03/1997:VIRGINIA MASON MEDICAL CTR($1225) | 10/28/1994:LUI BARBARA+OKIMOTO GERALDINE($0) | 06/01/2012:FIRST HILL/EIGHTH AVENUE LLC($12000000),1978200025
7,LAKE WASHINGTON LIMITED PARTNERSHIP,9061 SEWARD PARK AVE S,LAKE WASHINGTON APARTMENTS,98118,379,1947,2,106,11,0,2005-05-27,2025-05-08,2022-02-04 to 2022-05-05,,,347500,274700,622200,06/11/1996,7350000,SEATTLE CITY GOVT,06/11/1996:LAKE WASHINGTON LIMITED PARTNERSHIP($7350000) | 06/06/2013:SEATTLE CITY GOVT($11000) | 06/06/2013:SEATTLE CITY GOVT($9600) | 03/14/2014:LAKE WASHINGTON II LLLP($22745000),3524049015
