category,rrio_status,address,district,lt_complaints,verified,unverified,unverified_pct,open,sha_flag,units,contact,reg_number
UNREGISTERED,NOT REGISTERED,2715 S LANE ST,D3,5,4,1,20.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,1302 E YESLER WAY,D3,5,1,2,40.0,2,,,,
UNREGISTERED,NOT REGISTERED,321 31ST AVE,D3,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,1114 26TH AVE,D3,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,420 E DENNY WAY,D3,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,1016 BELLEVUE CT E,D3,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,1906 E ALOHA ST,D3,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,3261 FRANKLIN AVE E,D3,5,1,3,60.0,1,,,,
UNREGISTERED,NOT REGISTERED,1728 E OLIVE ST,D3,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,115 29TH AVE E,D3,5,0,4,80.0,1,,,,
UNREGISTERED,NOT REGISTERED,200 BELMONT AVE E,D3,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1206 E JEFFERSON ST,D3,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,1823 EASTLAKE AVE E,D3,5,0,4,80.0,1,,,,
UNREGISTERED,NOT REGISTERED,1407 E ALDER ST,D3,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,1122 23RD AVE E,D3,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,1611 E LYNN ST,D3,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,124 13TH AVE,D3,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,1617 N 48TH ST,D4,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,1203 N ALLEN PL,D4,5,0,4,80.0,1,,,,
UNREGISTERED,NOT REGISTERED,4759 15TH AVE NE,D4,5,0,3,60.0,2,,,,
UNREGISTERED,NOT REGISTERED,7557 40TH AVE NE,D4,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,4320 NE 44TH ST,D4,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,4317 8TH AVE NE,D4,5,0,3,60.0,2,,,,
UNREGISTERED,NOT REGISTERED,4200 PASADENA PL NE,D4,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,5260 UNIVERSITY WAY NE,D4,5,0,3,60.0,2,,,,
UNREGISTERED,NOT REGISTERED,4450 GREEN LAKE WAY N,D4,5,1,3,60.0,1,,,,
UNREGISTERED,NOT REGISTERED,4515 BROOKLYN AVE NE,D4,5,0,1,20.0,4,,,,
UNREGISTERED,NOT REGISTERED,1742 NE NAOMI PL,D4,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,7702 35TH AVE NE,D4,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,5506 NE 73RD ST,D4,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,7421 55TH AVE NE,D4,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,8333 55TH AVE NE,D4,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,6542 50TH AVE NE,D4,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,14302 30TH AVE NE,D5,5,5,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,9406 17TH AVE NE,D5,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,9309 AURORA AVE N,D5,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,14307 35TH AVE NE,D5,5,5,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,13217 37TH AVE NE,D5,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,9001 2ND AVE NE,D5,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,11503 6TH AVE NW,D5,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,11060 2ND AVE NE,D5,5,0,4,80.0,1,YES,,,
UNREGISTERED,NOT REGISTERED,14371 30TH AVE NE,D5,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,11501 STONE AVE N,D5,5,0,4,80.0,1,,,,
UNREGISTERED,NOT REGISTERED,8501 FREMONT AVE N,D5,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,847 NE 103RD ST,D5,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,10502 LAKE CITY WAY NE,D5,5,5,0,0.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,911 NE 114TH ST,D5,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,10309 STONE AVE N,D5,5,3,1,20.0,1,,,,
UNREGISTERED,NOT REGISTERED,12729 30TH AVE NE,D5,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,12250 ASHWORTH AVE N,D5,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,12021 33RD AVE NE,D5,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,12325 24TH AVE NE,D5,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,12729 LAKE CITY WAY NE,D5,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,10139 3RD AVE NW,D5,5,1,3,60.0,1,,,,
UNREGISTERED,NOT REGISTERED,8517 AURORA AVE N,D5,5,1,3,60.0,1,,,,
UNREGISTERED,NOT REGISTERED,8543 MIDVALE AVE N,D5,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,10533 INTERLAKE AVE N,D5,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,923 N 97TH ST,D5,5,1,3,60.0,1,,,,
UNREGISTERED,NOT REGISTERED,12709 1ST AVE NW,D5,5,2,3,60.0,0,,,,
UNREGISTERED,NOT REGISTERED,516 NE 103RD ST,D5,5,0,4,80.0,1,,,,
UNREGISTERED,NOT REGISTERED,12004 31ST AVE NE,D5,5,2,3,60.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,9613 AURORA AVE N,D5,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,12707 1ST AVE NW,D5,5,0,4,80.0,1,,,,
UNREGISTERED,NOT REGISTERED,8814 30TH AVE NW,D6,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,3123 NW 87TH ST,D6,5,0,3,60.0,2,,,,
UNREGISTERED,NOT REGISTERED,2655 NW 86TH ST,D6,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,3918 DAYTON AVE N,D6,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1439 NW 52ND ST,D6,5,0,2,40.0,3,,,,
UNREGISTERED,NOT REGISTERED,303 NW 56TH ST,D6,5,1,2,40.0,2,,,,
UNREGISTERED,NOT REGISTERED,2900 3RD AVE W,D7,5,4,1,20.0,0,,,,
UNREGISTERED,NOT REGISTERED,660 W EWING ST,D7,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,906 DEXTER AVE N,D7,5,1,2,40.0,2,,,,
UNREGISTERED,NOT REGISTERED,1907 1ST AVE,D7,5,0,3,60.0,2,,,,
UNREGISTERED,NOT REGISTERED,118 W MERCER ST,D7,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,3435 15TH AVE W,D7,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,505 HARRISON ST,D7,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,524 W HIGHLAND DR,D7,5,0,5,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1427 3RD AVE,D7,5,1,4,80.0,0,,,,
UNREGISTERED,NOT REGISTERED,1415 WILLARD AVE W,D7,5,3,2,40.0,0,,,,
UNREGISTERED,NOT REGISTERED,3250 15TH AVE W,D7,5,5,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,4410 GLENN WAY SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,923 SW HOLDEN ST,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,4515 41ST AVE SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,5214 DELRIDGE WAY SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,8320 46TH AVE SW,D1,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,6322 47TH AVE SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,3804 23RD AVE SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,5126 SW FOREST ST,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,134 S BRANDON ST,D1,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,3021 SW HARBOR LN,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,9446 36TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,4126 CHILBERG AVE SW,D1,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,1023 S ROSE ST,D1,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,756 S KENYON ST,D1,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2717 61ST AVE SW,D1,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,8402 CALIFORNIA AVE SW,D1,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,7327 35TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,710 S MONROE ST,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,10223 39TH AVE SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,6451 FLORA AVE S,D1,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3730 SW 99TH ST,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,4409 SW ADMIRAL WAY,D1,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,5216 DELRIDGE WAY SW,D1,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,5642 44TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,3819 46TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,4040 DELRIDGE WAY SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,9232 15TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,9215 14TH AVE SW,D1,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,4843 45TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,6621 CARLETON AVE S,D1,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,8654 34TH AVE SW,D1,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,3505 SW SEOLA LN,D1,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,5327 SW ADMIRAL WAY,D1,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,4526 DELRIDGE WAY SW,D1,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,7701 DELRIDGE WAY SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,6524 23RD AVE SW,D1,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,7135 39TH AVE SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,9050 15TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,2636 47TH AVE SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,4414 46TH AVE SW,D1,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,8804 20TH AVE SW,D1,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,3211 SW AVALON WAY,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,5009 35TH AVE SW,D1,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,6759 21ST AVE SW,D1,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,2311 22ND AVE S,D2,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,4715 50TH AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,3220 18TH AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,5607 RAINIER AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,5218 S MAYFLOWER ST,D2,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,7253 S TAFT ST,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,4814 46TH AVE S,D2,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,1520 LAKE WASHINGTON BLVD S,D2,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,3825 LETITIA AVE S,D2,4,0,1,25.0,3,,,,
UNREGISTERED,NOT REGISTERED,10033 65TH AVE S,D2,4,1,1,25.0,2,,,,
UNREGISTERED,NOT REGISTERED,2317 S EDDY ST,D2,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3500 S AUSTIN ST,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,8615 BEACON AVE S,D2,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,3509 S ADAMS ST,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,1714 29TH AVE S,D2,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,7920 RAINIER AVE S,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,2326 32ND AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,9450 RENTON AVE S,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,4503 S TRENTON ST,D2,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,4612 S ORCAS ST,D2,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,8433 55TH AVE S,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,3209 MCCLINTOCK AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,5004 39TH AVE S,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,7971 M L KING JR WAY S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,9310 WATERS AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,2422 S COLUMBIAN WAY,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,9746 RAINIER AVE S,D2,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,3655 35TH AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,650 S DEARBORN ST,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,6745 30TH AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,4917 44TH AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,1019 STURGUS AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,3628 14TH AVE S,D2,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,4419 S BRANDON ST,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,1503 14TH AVE S,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,221 10TH AVE S,D2,4,1,3,75.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,5150 S FRONTENAC ST,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,1105 E FIR ST,D2,4,0,2,50.0,2,YES,,,
UNREGISTERED,NOT REGISTERED,2710 BEACON AVE S,D2,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,3228 16TH AVE S,D2,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,9031 46TH AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,9035 46TH AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,9037 46TH AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,3611 RENTON AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,6370 RAINIER AVE S,D2,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,3218 LAFAYETTE AVE S,D2,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,3210 LAFAYETTE AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,7408 RAINIER AVE S,D2,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,10601 55TH AVE S,D2,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,2429 E LEE ST,D3,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,2800 FAIRVIEW AVE E,D3,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,2020 43RD AVE E,D3,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,1432 30TH AVE,D3,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,303 17TH AVE E,D3,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,417 27TH AVE E,D3,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,1978 HARVARD AVE E,D3,4,0,2,50.0,2,,,,
UNREGISTERED,NOT REGISTERED,916 32ND AVE S,D3,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,215 17TH AVE S,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2501 E WARD ST,D3,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,420 25TH AVE E,D3,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,3115 FAIRVIEW AVE E,D3,4,2,1,25.0,1,,,,
UNREGISTERED,NOT REGISTERED,714 E PIKE ST,D3,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,1830 14TH AVE,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,901 19TH AVE,D3,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,128 25TH AVE,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1403 33RD AVE,D3,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,109 22ND AVE,D3,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,1116 15TH AVE E,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2614 E PIKE ST,D3,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,1115 M L KING JR WAY S,D3,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,302 26TH AVE,D3,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,221 18TH AVE S,D3,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,1720 E OLIVE ST,D3,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,2511 42ND AVE E,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1711 20TH AVE,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2712 S WASHINGTON ST,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1510 18TH AVE,D3,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,2906 E DENNY WAY,D3,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,418 14TH AVE E,D3,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,1522 E OLIVE WAY,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,429 14TH AVE E,D3,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,2707 E MARION ST,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2406 E HELEN ST,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1014 LAKEVIEW BLVD E,D3,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1129 29TH AVE S,D3,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,5214 17TH AVE NE,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,4401 2ND AVE NE,D4,4,2,1,25.0,1,,,,
UNREGISTERED,NOT REGISTERED,6851 51ST AVE NE,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,3933 WALLINGFORD AVE N,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,8915 45TH AVE NE,D4,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,9025 RAVENNA AVE NE,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,5323 RAVENNA PL NE,D4,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,7567 LAKE CITY WAY NE,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,7004 RAVENNA AVE NE,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,8617 23RD AVE NE,D4,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,5715 ROOSEVELT WAY NE,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,7316 18TH AVE NE,D4,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,7316 11TH AVE NE,D4,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,2401 N NORTHLAKE WAY,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,808 NE 70TH ST,D4,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,4101 UNIVERSITY WAY NE,D4,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1800 NE 65TH ST,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,5718 26TH AVE NE,D4,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,4742 7TH AVE NE,D4,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,4750 21ST AVE NE,D4,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,5329 9TH AVE NE,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,4348 9TH AVE NE,D4,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,6320 15TH AVE NE,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,819 NE 67TH ST,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,3210 NE 91ST ST,D4,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,4533 9TH AVE NE,D4,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,1320 N 43RD ST,D4,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,7706 35TH AVE NE,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,5711 NE 77TH ST,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,9428 25TH AVE NE,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,6828 51ST AVE NE,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,7563 LAKE CITY WAY NE,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,4914 NE 70TH ST,D4,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,6556 50TH AVE NE,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,4836 NE PRINCETON WAY,D4,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,4200 MARY GATES MEMORIAL DR NE,D4,4,3,1,25.0,0,,,,
UNREGISTERED,NOT REGISTERED,2270 NE 53RD ST,D4,4,1,3,75.0,0,,,,
UNREGISTERED,NOT REGISTERED,9009 GREENWOOD AVE N,D5,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,8841 DIBBLE AVE NW,D5,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,14201 37TH AVE NE,D5,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,1516 NE 90TH ST,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,12546 AURORA AVE N,D5,4,0,2,50.0,2,,,,
UNREGISTERED,NOT REGISTERED,12008 35TH AVE NE,D5,4,4,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,11721 17TH AVE NE,D5,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,11021 2ND AVE NE,D5,4,2,2,50.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,1220 NE 143RD ST,D5,4,0,2,50.0,2,,,,
UNREGISTERED,NOT REGISTERED,211 NW 97TH ST,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,12044 32ND AVE NE,D5,4,1,1,25.0,2,,,,
UNREGISTERED,NOT REGISTERED,1333 N 125TH ST,D5,4,0,2,50.0,2,,,,
UNREGISTERED,NOT REGISTERED,12702 15TH AVE NE,D5,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,10532 GREENWOOD AVE N,D5,4,1,1,25.0,2,,,,
UNREGISTERED,NOT REGISTERED,12745 30TH AVE NE,D5,4,0,1,25.0,3,YES,,,
UNREGISTERED,NOT REGISTERED,2204 N 105TH ST,D5,4,0,3,75.0,1,,,,
UNREGISTERED,NOT REGISTERED,11323 LAKE CITY WAY NE,D5,4,3,1,25.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,11832 31ST PL NE,D5,4,2,2,50.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,12328 33RD AVE NE,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,9027 MERIDIAN AVE N,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,8842 NESBIT AVE N,D5,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,3212 NE 125TH ST,D5,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,11717 19TH AVE NE,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,8813 WALLINGFORD AVE N,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,11513 STONE AVE N,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,8736 13TH AVE NW,D5,4,0,4,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,14324 32ND AVE NE,D5,4,1,1,25.0,2,,,,
UNREGISTERED,NOT REGISTERED,10006 GREENWOOD AVE N,D5,4,2,2,50.0,0,,,,
UNREGISTERED,NOT REGISTERED,1405 NW 90TH ST,D5,4,1,2,50.0,1,,,,
UNREGISTERED,NOT REGISTERED,3042 NE 95TH ST,D5,4,1,3,75.0,0,,,,
